Region,month,year,Serotype,Animaltype
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N9,Domestic
Asia,2,2014,H7N2,Domestic
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
North America,2,2014,H7N3,Domestic
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,2,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Africa,1,2014,H7N7,Domestic
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,Domestic
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,Domestic
Asia,1,2014,H7N9,Domestic
Asia,1,2014,H7N9,Domestic
Asia,1,2014,H7N9,Domestic
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,Domestic
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,Domestic
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,Domestic
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,Domestic
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,Domestic
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,Domestic
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,Domestic
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,1,2014,H7N9,
Asia,12,2013,H7N9,
Asia,12,2013,H7N9,
Asia,12,2013,H7N9,
Asia,12,2013,H7N9,
Asia,12,2013,H7N9,
Asia,12,2013,H7N9,
Asia,12,2013,H7N9,
Asia,12,2013,H7N9,
Asia,12,2013,H7N9,
Asia,12,2013,H7N9,
Asia,12,2013,H7N9,
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,Domestic
Asia,12,2013,H7N9,
Asia,12,2013,H7N9,
Asia,11,2013,H7N9,
Europe,11,2013,H7,Domestic
Europe,11,2013,H7,Domestic
Europe,11,2013,H7,Domestic
Asia,11,2013,H7N9,
Asia,11,2013,H7N9,
Asia,10,2013,H7N9,
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,Domestic
Oceania,10,2013,H7N2,Domestic
Africa,10,2013,H7N1,Domestic
Africa,10,2013,H7N1,Domestic
Africa,10,2013,H7N1,Domestic
Asia,10,2013,H7N9,Domestic
Asia,10,2013,H7N9,
Asia,10,2013,H7N9,
Oceania,10,2013,H7N2,Domestic
Africa,10,2013,H7N7,Domestic
Europe,9,2013,H7N7,Domestic
Europe,9,2013,H7N7,
Europe,9,2013,H7N7,Domestic
Europe,8,2013,H7N7,
Europe,8,2013,H7N7,Domestic
Europe,8,2013,H7N7,Domestic
Europe,8,2013,H7N7,Domestic
North America,8,2013,H7N3,Domestic
North America,8,2013,H7N3,Domestic
Europe,8,2013,H7N7,Domestic
Europe,7,2013,H7,Domestic
North America,7,2013,H7N3,Domestic
Africa,7,2013,H7,Captive
Africa,7,2013,H7,Captive
Africa,7,2013,H7,Captive
Africa,7,2013,H7,Captive
Asia,7,2013,H7N9,
Asia,7,2013,H7N9,Domestic
Asia,7,2013,H7N9,
Africa,7,2013,H7N7,Domestic
North America,6,2013,H7N7,Domestic
Europe,5,2013,H7,Wild
Europe,5,2013,H7,Domestic
Europe,5,2013,H7N1,Domestic
Africa,5,2013,H7N7,Domestic
Europe,5,2013,H7N7,Domestic
Africa,5,2013,H7N7,Domestic
Africa,5,2013,H7N7,Domestic
Asia,5,2013,H7N9,
Asia,5,2013,H7N9,Domestic
North America,5,2013,H7N3,Domestic
North America,5,2013,H7N3,Domestic
Europe,5,2013,H7N7,Domestic
Europe,5,2013,H7N1,Domestic
Asia,5,2013,H7N9,Wild
Africa,5,2013,H7N7,Domestic
North America,5,2013,H7N3,Domestic
North America,5,2013,H7N3,Domestic
North America,5,2013,H7N3,Domestic
Asia,5,2013,H7N9,Domestic
Asia,5,2013,H7N9,Domestic
Asia,5,2013,H7N9,Domestic
Asia,5,2013,H7N9,
North America,5,2013,H7N3,Domestic
Africa,5,2013,H7N7,Domestic
North America,4,2013,H7N3,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,
North America,4,2013,H7N3,Domestic
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
North America,4,2013,H7N3,Domestic
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
North America,4,2013,H7N3,Domestic
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Africa,4,2013,H7N7,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
North America,4,2013,H7N3,Domestic
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
North America,4,2013,H7N3,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
North America,4,2013,H7N3,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,Domestic
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,4,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
North America,3,2013,H7N3,Domestic
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
North America,3,2013,H7N3,Domestic
Asia,3,2013,H7N9,
North America,3,2013,H7N3,Domestic
North America,3,2013,H7N3,Domestic
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Europe,3,2013,H7N3,Domestic
Africa,3,2013,H7N1,Domestic
Africa,3,2013,H7N7,Domestic
North America,3,2013,H7N3,Domestic
North America,3,2013,H7N3,Domestic
Asia,3,2013,H7N9,
North America,3,2013,H7N3,Domestic
Europe,3,2013,H7N7,Domestic
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
Asia,3,2013,H7N9,
North America,3,2013,H7N3,Domestic
North America,3,2013,H7N3,Domestic
North America,3,2013,H7N3,Domestic
North America,3,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
Africa,2,2013,H7N1,Domestic
Africa,2,2013,H7N7,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
Asia,2,2013,H7N9,
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
Asia,2,2013,H7N9,
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
North America,2,2013,H7N3,Domestic
Asia,1,2013,H7,Domestic
North America,1,2013,H7N3,Domestic
North America,1,2013,H7N3,Domestic
North America,1,2013,H7N3,Domestic
North America,1,2013,H7N3,Domestic
Europe,12,2012,H7,Wild
Africa,11,2012,H7N1,Domestic
Oceania,11,2012,H7N7,Domestic
North America,9,2012,H7N3,Wild
Africa,8,2012,H7N1,Domestic
Africa,8,2012,H7N1,Domestic
North America,8,2012,H7N3,Domestic
North America,8,2012,H7N3,Domestic
North America,8,2012,H7N3,Domestic
Europe,8,2012,H7N7,Domestic
North America,8,2012,H7N3,Wild
North America,7,2012,H7N3,Domestic
North America,7,2012,H7N3,Domestic
North America,7,2012,H7N3,Domestic
North America,7,2012,H7N3,Domestic
North America,7,2012,H7N3,Domestic
